1.326, 0.0, -0.798
1.326, 0.0, -0.847
1.326, 0.0, -0.896
1.404, 0.0, -0.772
1.45, -0.0, -0.719
1.45, -0.0, -0.768
1.45, -0.0, -0.817
1.45, -0.0, -0.866
1.45, -0.0, -0.915
1.45, -0.0, -0.964
1.53, -0.0, -0.835
1.577, -0.0, -0.78
1.577, -0.0, -0.829
1.577, -0.0, -0.878
1.577, -0.0, -0.927
1.577, -0.0, -0.976
1.577, -0.0, -1.025
1.577, -0.0, -1.074
1.668, 0.0, -0.921
1.721, 0.0, -0.853
1.721, 0.0, -0.902
1.721, 0.0, -0.951
1.721, 0.0, -1.001
1.721, 0.0, -1.05
1.721, 0.0, -1.099
1.721, 0.0, -1.148
1.814, 0.0, -0.99
1.867, 0.0, -0.922
1.867, 0.0, -0.971
1.867, 0.0, -1.02
1.867, 0.0, -1.069
1.867, 0.0, -1.118
1.867, 0.0, -1.167
1.867, 0.0, -1.216
1.959, 0.0, -1.061
1.959, 0.0, -1.11
1.959, 0.0, -1.159
1.959, 0.0, -1.208
2.042, 0.0, -1.074
2.042, 0.0, -1.123
2.042, 0.0, -1.172
2.042, 0.0, -1.221
2.042, 0.0, -1.27
2.042, 0.0, -1.319
2.14, 0.0, -1.15
2.196, 0.0, -1.077
2.196, 0.0, -1.126
2.196, 0.0, -1.175
2.196, 0.0, -1.224
2.196, 0.0, -1.273
2.196, 0.0, -1.322
2.196, 0.0, -1.371
2.196, 0.0, -1.42
2.196, 0.0, -1.469
2.309, 0.0, -1.266
2.372, 0.0, -1.176
2.372, 0.0, -1.225
2.372, 0.0, -1.274
2.372, 0.0, -1.323
2.372, 0.0, -1.372
2.372, 0.0, -1.421
2.372, 0.0, -1.47
2.372, 0.0, -1.519
2.372, 0.0, -1.568
2.489, 0.0, -1.358
2.489, 0.0, -1.407
2.489, 0.0, -1.456
2.489, 0.0, -1.505
2.583, 0.0, -1.346
2.583, 0.0, -1.395
2.583, 0.0, -1.444
2.583, 0.0, -1.493
2.583, 0.0, -1.542
2.583, 0.0, -1.591
2.583, 0.0, -1.64
2.696, 0.0, -1.44
2.696, 0.0, -1.489
2.696, 0.0, -1.538
2.696, 0.0, -1.587
2.696, 0.0, -1.636
2.696, 0.0, -1.685
2.808, 0.0, -1.487
2.808, 0.0, -1.536
2.808, 0.0, -1.585
2.808, 0.0, -1.634
2.808, 0.0, -1.683
2.808, 0.0, -1.732
2.918, 0.0, -1.537
2.918, 0.0, -1.586
2.918, 0.0, -1.635
2.918, 0.0, -1.684
2.918, 0.0, -1.733
2.918, 0.0, -1.782
2.918, 0.0, -1.831
3.038, 0.0, -1.615
3.038, 0.0, -1.664
3.038, 0.0, -1.713
3.038, 0.0, -1.762
3.038, 0.0, -1.811
3.038, 0.0, -1.86
3.038, 0.0, -1.909
3.163, 0.0, -1.681
3.163, 0.0, -1.73
3.163, 0.0, -1.779
3.163, 0.0, -1.828
3.163, 0.0, -1.877
3.163, 0.0, -1.926
3.163, 0.0, -1.975
3.059, 0.0, -0.912
3.003, 0.0, -0.405
2.978, 0.0, -0.201
2.969, 0.0, -0.158
2.968, 0.0, -0.194
2.968, 0.0, -0.243
2.968, 0.0, -0.292
2.968, 0.0, -0.341
2.968, 0.0, -0.39
2.968, 0.0, -0.439
2.968, 0.0, -0.488
2.968, 0.0, -0.537
2.968, 0.0, -0.586
2.968, 0.0, -0.635
2.968, 0.0, -0.684
2.968, 0.0, -0.733
2.968, 0.0, -0.782
2.918, 0.0, -0.336
2.892, 0.0, -0.122
2.878, 0.0, -0.035
2.871, 0.0, -0.017
2.868, 0.0, -0.035
2.867, 0.0, -0.071
2.867, 0.0, -0.115
