0.374, 0.0, -0.227
0.376, 0.0, -0.241
0.378, 0.0, -0.267
0.386, 0.0, -0.168
0.392, 0.0, -0.129
0.392, 0.0, -0.178
0.392, 0.0, -0.227
0.392, 0.0, -0.276
0.392, 0.0, -0.325
0.396, 0.0, -0.31
0.398, 0.0, -0.323
0.408, 0.0, -0.201
0.414, 0.0, -0.15
0.414, 0.0, -0.199
0.414, 0.0, -0.248
0.417, 0.0, -0.241
0.419, 0.0, -0.256
0.419, 0.0, -0.305
0.429, 0.0, -0.197
0.434, 0.0, -0.155
0.434, 0.0, -0.204
0.434, 0.0, -0.253
0.434, 0.0, -0.302
0.438, 0.0, -0.282
0.441, 0.0, -0.292
0.441, 0.0, -0.341
0.451, 0.0, -0.221
0.457, 0.0, -0.172
0.457, 0.0, -0.221
0.46, 0.0, -0.213
0.46, 0.0, -0.262
0.46, 0.0, -0.311
0.46, 0.0, -0.36
0.46, 0.0, -0.409
0.475, 0.0, -0.212
0.477, 0.0, -0.226
0.484, 0.0, -0.156
0.484, 0.0, -0.205
0.484, 0.0, -0.254
0.484, 0.0, -0.303
0.484, 0.0, -0.352
0.484, 0.0, -0.402
0.484, 0.0, -0.451
0.5, 0.0, -0.231
0.51, 0.0, -0.128
0.51, 0.0, -0.177
0.51, 0.0, -0.226
0.51, 0.0, -0.275
0.51, 0.0, -0.324
0.51, 0.0, -0.373
0.51, 0.0, -0.422
0.51, 0.0, -0.471
0.526, 0.0, -0.243
0.529, 0.0, -0.25
0.536, 0.0, -0.173
0.536, 0.0, -0.222
0.536, 0.0, -0.271
0.536, 0.0, -0.32
0.536, 0.0, -0.369
0.536, 0.0, -0.418
0.536, 0.0, -0.467
0.541, 0.0, -0.44
0.557, 0.0, -0.224
0.564, 0.0, -0.157
0.568, 0.0, -0.137
0.568, 0.0, -0.186
0.568, 0.0, -0.235
0.568, 0.0, -0.284
0.568, 0.0, -0.333
0.568, 0.0, -0.382
0.573, 0.0, -0.353
0.575, 0.0, -0.359
0.575, 0.0, -0.408
0.575, 0.0, -0.457
0.575, 0.0, -0.506
0.589, 0.0, -0.321
0.597, 0.0, -0.242
0.597, 0.0, -0.291
0.597, 0.0, -0.34
0.602, 0.0, -0.307
0.602, 0.0, -0.356
0.602, 0.0, -0.405
0.602, 0.0, -0.455
0.606, 0.0, -0.438
0.606, 0.0, -0.487
0.62, 0.0, -0.308
0.627, 0.0, -0.232
0.627, 0.0, -0.281
0.631, 0.0, -0.258
0.631, 0.0, -0.307
0.631, 0.0, -0.356
0.631, 0.0, -0.405
0.631, 0.0, -0.454
0.631, 0.0, -0.504
0.636, 0.0, -0.478
0.649, 0.0, -0.306
0.656, 0.0, -0.234
0.656, 0.0, -0.283
0.661, 0.0, -0.262
0.661, 0.0, -0.311
0.661, 0.0, -0.36
0.661, 0.0, -0.41
0.661, 0.0, -0.459
0.661, 0.0, -0.508
0.661, 0.0, -0.557
0.665, 0.0, -0.526
0.68, 0.0, -0.333
0.688, 0.0, -0.25
0.688, 0.0, -0.299
0.692, 0.0, -0.275
0.692, 0.0, -0.324
0.692, 0.0, -0.373
0.692, 0.0, -0.422
0.692, 0.0, -0.472
0.692, 0.0, -0.521
0.692, 0.0, -0.57
0.697, 0.0, -0.537
0.712, 0.0, -0.34
0.72, 0.0, -0.256
0.72, 0.0, -0.305
0.72, 0.0, -0.354
0.725, 0.0, -0.322
0.725, 0.0, -0.371
0.725, 0.0, -0.42
0.725, 0.0, -0.469
0.725, 0.0, -0.518
0.725, 0.0, -0.567
0.729, 0.0, -0.538
0.744, 0.0, -0.345
0.744, 0.0, -0.394
0.744, 0.0, -0.443
0.744, 0.0, -0.492
0.744, 0.0, -0.541
0.749, 0.0, -0.507
0.763, 0.0, -0.326
0.77, 0.0, -0.25
0.77, 0.0, -0.299
0.77, 0.0, -0.348
0.77, 0.0, -0.397
0.775, 0.0, -0.359
0.775, 0.0, -0.408
0.775, 0.0, -0.457
0.775, 0.0, -0.506
0.775, 0.0, -0.555
0.775, 0.0, -0.604
0.775, 0.0, -0.653
0.781, 0.0, -0.613
0.801, 0.0, -0.32
0.81, 0.0, -0.219
0.81, 0.0, -0.268
0.81, 0.0, -0.317
0.81, 0.0, -0.366
0.81, 0.0, -0.415
0.81, 0.0, -0.465
0.81, 0.0, -0.514
0.81, 0.0, -0.563
0.81, 0.0, -0.612
0.81, 0.0, -0.661
0.81, 0.0, -0.71
0.81, 0.0, -0.759
0.835, 0.0, -0.39
0.839, 0.0, -0.378
0.839, 0.0, -0.427
0.85, 0.0, -0.286
0.85, 0.0, -0.335
0.85, 0.0, -0.384
0.85, 0.0, -0.433
0.85, 0.0, -0.482
0.85, 0.0, -0.531
0.85, 0.0, -0.58
0.85, 0.0, -0.629
0.85, 0.0, -0.678
0.857, 0.0, -0.622
0.857, 0.0, -0.671
0.874, 0.0, -0.427
0.884, 0.0, -0.323
0.889, 0.0, -0.286
0.889, 0.0, -0.335
0.889, 0.0, -0.384
0.889, 0.0, -0.433
0.889, 0.0, -0.482
0.889, 0.0, -0.531
0.889, 0.0, -0.58
0.889, 0.0, -0.629
0.889, 0.0, -0.678
0.889, 0.0, -0.727
0.895, 0.0, -0.667
0.899, 0.0, -0.658
0.918, 0.0, -0.389
0.928, 0.0, -0.269
0.928, 0.0, -0.318
0.928, 0.0, -0.367
0.928, 0.0, -0.416
0.928, 0.0, -0.465
0.928, 0.0, -0.514
0.928, 0.0, -0.564
0.928, 0.0, -0.613
0.928, 0.0, -0.662
0.928, 0.0, -0.711
0.935, 0.0, -0.641
0.939, 0.0, -0.628
0.939, 0.0, -0.677
0.957, 0.0, -0.416
0.957, 0.0, -0.466
0.957, 0.0, -0.515
0.957, 0.0, -0.564
0.971, 0.0, -0.394
0.971, 0.0, -0.444
0.971, 0.0, -0.493
0.971, 0.0, -0.542
0.971, 0.0, -0.591
0.971, 0.0, -0.64
0.971, 0.0, -0.689
0.978, 0.0, -0.608
0.982, 0.0, -0.59
0.982, 0.0, -0.639
0.982, 0.0, -0.688
0.982, 0.0, -0.737
1.002, 0.0, -0.453
1.013, 0.0, -0.328
1.013, 0.0, -0.377
1.013, 0.0, -0.426
1.013, 0.0, -0.475
1.013, 0.0, -0.524
1.013, 0.0, -0.573
1.013, 0.0, -0.622
1.013, 0.0, -0.671
1.021, 0.0, -0.592
1.025, 0.0, -0.574
1.025, 0.0, -0.623
1.025, 0.0, -0.672
1.025, 0.0, -0.721
1.025, 0.0, -0.77
1.025, 0.0, -0.819
1.046, 0.0, -0.506
1.058, 0.0, -0.367
1.058, 0.0, -0.416
1.058, 0.0, -0.465
1.058, 0.0, -0.514
1.058, 0.0, -0.563
1.058, 0.0, -0.613
1.058, 0.0, -0.662
1.066, 0.0, -0.576
1.066, 0.0, -0.625
1.066, 0.0, -0.675
1.066, 0.0, -0.724
1.066, 0.0, -0.773
1.066, 0.0, -0.822
1.072, 0.0, -0.767
1.072, 0.0, -0.816
1.072, 0.0, -0.865
1.095, 0.0, -0.533
1.107, 0.0, -0.385
1.107, 0.0, -0.434
1.107, 0.0, -0.483
1.107, 0.0, -0.532
1.107, 0.0, -0.581
1.107, 0.0, -0.63
1.114, 0.0, -0.549
1.118, 0.0, -0.531
1.118, 0.0, -0.58
1.118, 0.0, -0.629
1.118, 0.0, -0.679
1.118, 0.0, -0.728
1.118, 0.0, -0.777
1.118, 0.0, -0.826
1.118, 0.0, -0.875
1.141, 0.0, -0.548
1.152, 0.0, -0.405
1.152, 0.0, -0.454
1.152, 0.0, -0.503
1.152, 0.0, -0.552
1.152, 0.0, -0.601
1.152, 0.0, -0.65
1.152, 0.0, -0.699
1.152, 0.0, -0.748
1.162, 0.0, -0.64
1.167, 0.0, -0.609
1.167, 0.0, -0.658
1.167, 0.0, -0.707
1.167, 0.0, -0.756
1.167, 0.0, -0.805
1.167, 0.0, -0.854
1.167, 0.0, -0.903
1.167, 0.0, -0.952
1.191, 0.0, -0.602
1.203, 0.0, -0.447
1.203, 0.0, -0.496
1.203, 0.0, -0.545
1.203, 0.0, -0.594
1.203, 0.0, -0.643
1.203, 0.0, -0.692
1.203, 0.0, -0.741
1.212, 0.0, -0.633
1.217, 0.0, -0.601
1.217, 0.0, -0.65
1.217, 0.0, -0.7
1.217, 0.0, -0.749
1.217, 0.0, -0.798
1.217, 0.0, -0.847
1.217, 0.0, -0.896
1.217, 0.0, -0.945
1.217, 0.0, -0.994
1.242, 0.0, -0.623
1.255, 0.0, -0.46
1.255, 0.0, -0.509
1.255, 0.0, -0.558
1.255, 0.0, -0.607
1.255, 0.0, -0.656
1.255, 0.0, -0.706
1.255, 0.0, -0.755
1.265, 0.0, -0.641
1.27, 0.0, -0.607
1.27, 0.0, -0.657
1.27, 0.0, -0.706
1.27, 0.0, -0.755
1.27, 0.0, -0.804
1.27, 0.0, -0.853
1.27, 0.0, -0.902
1.27, 0.0, -0.951
1.27, 0.0, -1.0
1.27, 0.0, -1.049
1.296, 0.0, -0.658
1.31, 0.0, -0.486
1.31, 0.0, -0.535
1.31, 0.0, -0.584
1.31, 0.0, -0.633
1.31, 0.0, -0.682
1.31, 0.0, -0.731
1.31, 0.0, -0.78
1.32, 0.0, -0.658
1.325, 0.0, -0.62
1.325, 0.0, -0.669
1.023, 0.0, -0.114
0.863, 0.0, 0.157
0.777, 0.0, 0.28
0.73, 0.0, 0.324
0.704, 0.0, 0.329
0.687, 0.0, 0.314
0.675, 0.0, 0.289
0.666, 0.0, 0.263
0.659, 0.0, 0.238
0.654, 0.0, 0.215
0.65, -0.0, 0.193
0.646, 0.0, 0.173
0.642, -0.0, 0.155
0.638, 0.0, 0.138
0.635, 0.0, 0.122
0.631, 0.0, 0.107
0.631, 0.0, 0.058
0.627, 0.0, 0.065
0.624, 0.0, 0.064
0.622, 0.0, 0.057
0.622, 0.0, 0.008
0.62, 0.0, 0.021
0.619, 0.0, 0.022
0.618, 0.0, 0.017
0.618, 0.0, 0.009
0.618, 0.0, -0.04
0.62, 0.0, -0.028
0.621, 0.0, -0.027
0.623, 0.0, -0.032
0.626, 0.0, -0.041
0.626, 0.0, -0.09
0.63, 0.0, -0.078
0.634, 0.0, -0.079
0.639, 0.0, -0.085
0.643, 0.0, -0.095
0.643, 0.0, -0.144
0.651, 0.0, -0.135
0.657, 0.0, -0.137
0.664, 0.0, -0.146
0.664, 0.0, -0.195
0.673, 0.0, -0.188
0.682, 0.0, -0.192
0.69, 0.0, -0.203
0.697, 0.0, -0.217
0.697, 0.0, -0.266
0.708, 0.0, -0.266
0.718, 0.0, -0.276
0.718, 0.0, -0.325
0.73, 0.0, -0.324
0.741, 0.0, -0.335
0.749, 0.0, -0.353
0.749, 0.0, -0.402
0.761, 0.0, -0.41
0.761, 0.0, -0.459
0.774, 0.0, -0.465
0.784, 0.0, -0.482
0.791, 0.0, -0.506
0.791, 0.0, -0.555
0.791, 0.0, -0.605
0.801, 0.0, -0.615
0.808, 0.0, -0.638
0.539, 0.0, -0.15
0.389, 0.0, 0.102
0.304, 0.0, 0.223
0.255, 0.0, 0.271
0.226, 0.0, 0.281
0.206, 0.0, 0.271
0.192, 0.0, 0.251
0.179, 0.0, 0.228
0.167, 0.0, 0.203
0.155, 0.0, 0.178
0.142, 0.0, 0.155
0.129, 0.0, 0.132
0.114, 0.0, 0.112
0.1, 0.0, 0.092
0.084, 0.0, 0.074
0.068, 0.0, 0.056
0.052, 0.0, 0.04
0.035, 0.0, 0.025
0.018, 0.0, 0.01
0.018, 0.0, -0.039
-0.01, 0.0, -0.032
-0.034, 0.0, -0.034
-0.054, 0.0, -0.041
-0.073, 0.0, -0.051
-0.091, 0.0, -0.062
-0.108, 0.0, -0.074
-0.125, 0.0, -0.087
-0.142, 0.0, -0.1
-0.159, 0.0, -0.114
-0.176, 0.0, -0.127
-0.193, 0.0, -0.142
-0.209, 0.0, -0.156
-0.226, 0.0, -0.171
-0.242, 0.0, -0.187
-0.259, 0.0, -0.203
-0.259, 0.0, -0.252
-0.284, 0.0, -0.25
-0.305, 0.0, -0.258
-0.188, 0.0, -0.073
-0.118, 0.0, 0.018
-0.074, 0.0, 0.057
-0.044, 0.0, 0.067
-0.022, 0.0, 0.061
-0.005, 0.0, 0.048
0.011, 0.0, 0.03
0.026, 0.0, 0.011
0.04, 0.0, -0.009
0.055, 0.0, -0.03
0.069, 0.0, -0.05
0.039, 0.0, -0.018
0.017, 0.0, -0.002
0.004, -0.0, 0.005
-0.002, 0.0, 0.008
-0.006, -0.0, 0.009
-0.007, -0.0, 0.009
-0.007, -0.0, 0.008
-0.007, -0.0, 0.008
-0.006, -0.0, 0.007
-0.005, -0.0, 0.006
-0.005, -0.0, 0.005
-0.004, -0.0, 0.004
-0.004, -0.0, 0.004
-0.003, -0.0, 0.003
-0.003, -0.0, 0.003
-0.002, -0.0, 0.002
-0.002, -0.0, 0.002
-0.002, -0.0, 0.002
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.001, -0.0, 0.001
-0.0, -0.0, 0.001
-0.0, -0.0, 0.0
